"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000002.12,38110316,38172393,LOC107985871,minus,107985871,uncharacterized LOC107985871
NC_000002.12,38131105,38181855,CYP1B1-AS1,plus,285154,CYP1B1 antisense RNA 1
NC_000002.12,38147415,38147521,RNU6-951P,plus,106481480,"RNA, U6 small nuclear 951, pseudogene"
NC_000002.12,38184308,38239590,LOC102723739,minus,102723739,uncharacterized LOC102723739
NC_000002.12,38231548,38232383,RPL7P12,plus,100131085,ribosomal protein L7 pseudogene 12
NC_000002.12,38269093,38272203,LOC105374467,minus,105374467,uncharacterized LOC105374467
NC_000002.12,38285340,38286595,GAPDHP25,plus,391367,glyceraldehyde 3 phosphate dehydrogenase pseudogene 25
NC_000002.12,38293954,38378584,ATL2,minus,64225,atlastin GTPase 2
NC_000002.12,38408719,38412627,LOC105374468,plus,105374468,uncharacterized LOC105374468
NC_000002.12,38431294,38433573,LINC01883,plus,100996902,long intergenic non-protein coding RNA 1883
NC_000002.12,38458637,38515740,LINC02613,minus,101929596,long intergenic non-protein coding RNA 2613
NC_000002.12,38481775,38482875,RPLP0P6,plus,220717,ribosomal protein lateral stalk subunit P0 pseudogene 6
NC_000002.12,38561969,38602928,HNRNPLL,minus,92906,heterogeneous nuclear ribonucleoprotein L like
NC_000002.12,38666114,38734765,GALM,plus,130589,galactose mutarotase
NC_000002.12,38683883,38733550,LOC124905993,minus,124905993,uncharacterized LOC124905993
NC_000002.12,38743599,38751494,SRSF7,minus,6432,serine and arginine rich splicing factor 7
NC_000002.12,38763585,38765200,TTC39DP,plus,646640,"tetratricopeptide repeat domain 39D, pseudogene"
NC_000002.12,38769266,38770417,NPLP1,plus,100529111,NPL pseudogene 1
NC_000002.12,38778210,38785002,GEMIN6,plus,79833,gem nuclear organelle associated protein 6
NC_000002.12,38797729,38875934,DHX57,minus,90957,DExH-box helicase 57
NC_000002.12,38810215,38811756,ASS1P2,minus,447,argininosuccinate synthetase 1 pseudogene 2
NC_000002.12,38836370,38853965,LOC105374470,plus,105374470,uncharacterized LOC105374470
NC_000002.12,38875976,38882709,MORN2,plus,729967,MORN repeat containing 2
NC_000002.12,38884560,38884666,RNU6-851P,minus,106479942,"RNA, U6 small nuclear 851, pseudogene"
NC_000002.12,38889875,38975454,ARHGEF33,plus,100271715,Rho guanine nucleotide exchange factor 33
NC_000002.12,38936247,38953455,LOC105374471,minus,105374471,uncharacterized LOC105374471
NC_000002.12,38936876,38937158,RN7SL96P,minus,106480486,"RNA, 7SL, cytoplasmic 96, pseudogene"
NC_000002.12,38959287,38960344,LOC375196,minus,375196,uncharacterized LOC375196
NC_000002.12,38981549,39124868,SOS1,minus,6654,SOS Ras/Rac guanine nucleotide exchange factor 1
NC_000002.12,39082589,39082692,RNU6-198P,plus,106481239,"RNA, U6 small nuclear 198, pseudogene"
NC_000002.12,39097957,39098477,HSPE1P13,minus,106480256,heat shock protein family E (Hsp10) member 1 pseudogene 13
NC_000002.12,39168045,39247120,CDKL4,minus,344387,cyclin dependent kinase like 4
NC_000002.12,39249266,39437285,MAP4K3,minus,8491,mitogen-activated protein kinase kinase kinase kinase 3
NC_000002.12,39393522,39393618,RNU6-1341P,minus,106480391,"RNA, U6 small nuclear 1341, pseudogene"
NC_000002.12,39437416,39601344,MAP4K3-DT,plus,728730,MAP4K3 divergent transcript
NC_000002.12,39665483,39735960,TMEM178A,plus,130733,transmembrane protein 178A
NC_000002.12,39736060,39779276,THUMPD2,minus,80745,THUMP domain containing 2
NC_000002.12,39736995,39755344,LOC124905994,plus,124905994,uncharacterized LOC124905994
NC_000002.12,39901937,39904495,LOC112268436,plus,112268436,uncharacterized LOC112268436
NC_000002.12,39917634,40255209,SLC8A1-AS1,plus,100128590,SLC8A1 antisense RNA 1
NC_000002.12,39929194,39929974,LOC100419512,plus,100419512,zinc finger protein 19 pseudogene
NC_000002.12,40097270,40512435,SLC8A1,minus,6546,solute carrier family 8 member A1
NC_000002.12,40375939,40401566,LOC124905995,minus,124905995,peptidyl-prolyl cis-trans isomerase NIMA-interacting 4-like
NC_000002.12,40511922,40558453,LOC101929667,plus,101929667,uncharacterized LOC101929667
NC_000002.12,40617528,40621154,LOC105374473,minus,105374473,uncharacterized LOC105374473
NC_000002.12,40632909,40643685,LOC105374475,minus,105374475,uncharacterized LOC105374475
NC_000002.12,40678741,40970267,LOC105374497,minus,105374497,uncharacterized LOC105374497
NC_000002.12,40717276,40732305,LOC105374491,plus,105374491,uncharacterized LOC105374491
NC_000002.12,40746481,40764958,LINC01794,plus,101929700,long intergenic non-protein coding RNA 1794
NC_000002.12,41156565,41157555,HNRNPA1P57,plus,101060039,heterogeneous nuclear ribonucleoprotein A1 pseudogene 57
NC_000002.12,41412529,41578004,LOC105374506,minus,105374506,uncharacterized LOC105374506
NC_000002.12,41819649,41821649,LDHAP3,plus,442013,lactate dehydrogenase A pseudogene 3
NC_000002.12,41850181,41850683,RPS12P4,minus,391370,ribosomal protein S12 pseudogene 4
NC_000002.12,41871271,41871388,RNU4-63P,plus,106479587,"RNA, U4 small nuclear 63, pseudogene"
NC_000002.12,41877555,41894046,LINC01913,plus,388942,long intergenic non-protein coding RNA 1913
NC_000002.12,41931599,41933723,LINC01914,minus,101929723,long intergenic non-protein coding RNA 1914
NC_000002.12,41935368,41953806,LINC02898,minus,400950,long intergenic non-protein coding RNA 2898
NC_000002.12,41937308,41953049,LOC124905996,plus,124905996,uncharacterized LOC124905996
NC_000002.12,41983356,41988680,LOC105374517,minus,105374517,uncharacterized LOC105374517
NC_000002.12,42048021,42058517,PKDCC,plus,91461,"protein kinase domain containing, cytoplasmic"
NC_000002.12,42083474,42097793,LOC105374531,minus,105374531,uncharacterized LOC105374531
NC_000002.12,42142435,42170231,EML4-AS1,minus,102723824,EML4 antisense RNA 1
NC_000002.12,42169353,42332548,EML4,plus,27436,EMAP like 4
NC_000002.12,42335559,42368957,COX7A2L,minus,9167,cytochrome c oxidase subunit 7A2 like
NC_000002.12,42388352,42493982,KCNG3,minus,170850,potassium voltage-gated channel modifier subfamily G member 3
NC_000002.12,42440377,42440436,LOC124900542,plus,124900542,small nucleolar RNA SNORD75
NC_000002.12,42463139,42463997,VDAC1P13,minus,100420568,voltage dependent anion channel 1 pseudogene 13
NC_000002.12,42469791,42470313,RPS13P3,plus,100129718,ribosomal protein S13 pseudogene 3
NC_000002.12,42494110,42756946,MTA3,plus,57504,metastasis associated 1 family member 3
NC_000002.12,42582934,42619883,LOC105374555,minus,105374555,uncharacterized LOC105374555
NC_000002.12,42712740,42712847,RNU6-137P,plus,106481220,"RNA, U6 small nuclear 137, pseudogene"
NC_000002.12,42762499,42764135,OXER1,minus,165140,oxoeicosanoid receptor 1
NC_000002.12,42767089,42792583,HAAO,minus,23498,"3-hydroxyanthranilate 3,4-dioxygenase"
NC_000002.12,42797226,42798733,FTOP1,minus,100874223,FTO pseudogene 1
NC_000002.12,42810536,42810628,TRI-TAT2-1,plus,100189265,tRNA-Ile (anticodon TAT) 2-1
NC_000002.12,42824728,42827705,CHORDC1P1,minus,100128048,CHORDC1 pseudogene 1
NC_000002.12,42916840,42923170,LOC105374568,minus,105374568,uncharacterized LOC105374568
NC_000002.12,42941033,42972156,LOC112268413,plus,112268413,uncharacterized LOC112268413
NC_000002.12,43027853,43039556,LINC01819,minus,102723854,long intergenic non-protein coding RNA 1819
NC_000002.12,43064045,43102445,LOC107985876,minus,107985876,uncharacterized LOC107985876
NC_000002.12,43073629,43084100,LOC124907756,plus,124907756,uncharacterized LOC124907756
NC_000002.12,43091388,43091494,RNU6-242P,minus,106481254,"RNA, U6 small nuclear 242, pseudogene"
NC_000002.12,43097746,43102445,LINC02580,minus,100506047,long intergenic non-protein coding RNA 2580
NC_000002.12,43128396,43132374,LOC105374570,plus,105374570,uncharacterized LOC105374570
NC_000002.12,43171479,43175575,LOC124907755,minus,124907755,uncharacterized LOC124907755
NC_000002.12,43222402,43226606,ZFP36L2,minus,678,ZFP36 ring finger protein like 2
NC_000002.12,43227211,43228855,LINC01126,plus,100129726,long intergenic non-protein coding RNA 1126
NC_000002.12,43230851,43596038,THADA,minus,63892,THADA armadillo repeat containing
NC_000002.12,43408307,43408377,RNU6-958P,plus,106481482,"RNA, U6 small nuclear 958, pseudogene"
NC_000002.12,43492032,43492313,RN7SL531P,plus,106479416,"RNA, 7SL, cytoplasmic 531, pseudogene"
NC_000002.12,43637260,43767987,PLEKHH2,plus,130271,"pleckstrin homology, MyTH4 and FERM domain containing H2"
NC_000002.12,43675151,43676429,C1GALT1C1L,minus,728819,C1GALT1 specific chaperone 1 like
NC_000002.12,43680567,43681595,LOC100421122,minus,100421122,zinc finger protein 106 homolog (mouse) pseudogene
NC_000002.12,43772120,43772350,RN7SKP66,minus,106480853,RN7SK pseudogene 66
NC_000002.12,43774039,43828347,DYNC2LI1,plus,51626,dynein cytoplasmic 2 light intermediate chain 1
NC_000002.12,43774153,43774992,LOC105374571,plus,105374571,uncharacterized LOC105374571
NC_000002.12,43806211,43839231,ABCG5,minus,64240,ATP binding cassette subfamily G member 5
NC_000002.12,43838971,43882988,ABCG8,plus,64241,ATP binding cassette subfamily G member 8
NC_000002.12,43843787,43844520,LOC102725159,minus,102725159,uncharacterized LOC102725159
NC_000002.12,43886224,43996265,LRPPRC,minus,10128,leucine rich pentatricopeptide repeat containing
NC_000002.12,43892692,43892795,RNU6-1048P,plus,106480027,"RNA, U6 small nuclear 1048, pseudogene"
NC_000002.12,43904412,43904693,RN7SL455P,plus,106479389,"RNA, 7SL, cytoplasmic 455, pseudogene"
NC_000002.12,44107337,44108345,LOC124907757,plus,124907757,uncharacterized LOC124907757
NC_000002.12,44154789,44154895,RNU6-566P,minus,106481903,"RNA, U6 small nuclear 566, pseudogene"
NC_000002.12,44161184,44168792,PPM1B-DT,minus,102723904,PPM1B divergent transcript
NC_000002.12,44166289,44166698,PDSS1P2,plus,100996500,decaprenyl diphosphate synthase subunit 1 pseudogene 2
NC_000002.12,44168875,44246928,PPM1B,plus,5495,"protein phosphatase, Mg2+/Mn2+ dependent 1B"
NC_000002.12,44239568,44239661,LOC124906174,minus,124906174,uncharacterized LOC124906174
NC_000002.12,44270533,44271155,RPL12P19,plus,100129982,ribosomal protein L12 pseudogene 19
NC_000002.12,44275480,44322437,SLC3A1,plus,6519,solute carrier family 3 member 1
NC_000002.12,44317607,44361862,PREPL,minus,9581,prolyl endopeptidase like
NC_000002.12,44361947,44772592,CAMKMT,plus,79823,calmodulin-lysine N-methyltransferase
NC_000002.12,44390312,44401111,LOC124905998,plus,124905998,uncharacterized LOC124905998
NC_000002.12,44401133,44421913,LOC124907759,plus,124907759,uncharacterized LOC124907759
NC_000002.12,44443040,44467606,LOC124905999,plus,124905999,uncharacterized LOC124905999
NC_000002.12,44475791,44493964,LOC124907758,plus,124907758,uncharacterized LOC124907758
NC_000002.12,44816972,44822707,LOC105374573,plus,105374573,uncharacterized LOC105374573
NC_000002.12,44921080,44939199,LINC01833,minus,107985879,long intergenic non-protein coding RNA 1833
NC_000002.12,44940154,44941878,SIX3-AS1,minus,100506108,SIX3 antisense RNA 1
NC_000002.12,44941702,44946071,SIX3,plus,6496,SIX homeobox 3
NC_000002.12,44996412,44996904,KRTCAP2P1,minus,730043,KRTCAP2 pseudogene 1
NC_000002.12,44996441,44996920,LOC124907760,plus,124907760,keratinocyte-associated protein 2-like
NC_000002.12,45005182,45009452,SIX2,minus,10736,SIX homeobox 2
NC_000002.12,45116470,45143330,LOC107985809,minus,107985809,uncharacterized LOC107985809
NC_000002.12,45174341,45254941,LINC01121,minus,400952,long intergenic non-protein coding RNA 1121
NC_000002.12,45207422,45211673,LOC105374576,plus,105374576,uncharacterized LOC105374576
NC_000002.12,45331289,45333577,LOC105374577,plus,105374577,uncharacterized LOC105374577
NC_000002.12,45388680,45611267,SRBD1,minus,55133,S1 RNA binding domain 1
NC_000002.12,45569199,45569492,RN7SL414P,minus,106481036,"RNA, 7SL, cytoplasmic 414, pseudogene"
NC_000002.12,45648727,45651215,LOC102724965,minus,102724965,uncharacterized LOC102724965
NC_000002.12,45651279,46187990,PRKCE,plus,5581,protein kinase C epsilon
NC_000002.12,45673340,45675520,PRKCE-AS1,minus,105374580,PRKCE antisense RNA 1
NC_000002.12,45710302,45710374,TRQ-TTG5-1,minus,100189473,tRNA-Gln (anticodon TTG) 5-1
NC_000002.12,45958857,45965829,LOC124907761,plus,124907761,uncharacterized LOC124907761
NC_000002.12,46003913,46004415,RPL26P15,minus,100270965,ribosomal protein L26 pseudogene 15
NC_000002.12,46246437,46290498,LOC101926974,plus,101926974,uncharacterized LOC101926974
NC_000002.12,46252410,46256932,LOC105374581,minus,105374581,uncharacterized LOC105374581
NC_000002.12,46256860,46257175,RPL36AP14,minus,100271324,ribosomal protein L36a pseudogene 14
NC_000002.12,46297407,46386697,EPAS1,plus,2034,endothelial PAS domain protein 1
NC_000002.12,46392293,46394167,LINC01820,minus,105374582,long intergenic non-protein coding RNA 1820
NC_000002.12,46405734,46412770,LOC124907762,minus,124907762,uncharacterized LOC124907762
NC_000002.12,46429190,46441833,LINC02583,plus,101805491,long intergenic non-protein coding RNA 2583
NC_000002.12,46448224,46448511,RN7SL817P,minus,106481144,"RNA, 7SL, cytoplasmic 817, pseudogene"
NC_000002.12,46479565,46484425,TMEM247,plus,388946,transmembrane protein 247
NC_000002.12,46499733,46501959,LOC124906002,plus,124906002,uncharacterized LOC124906002
NC_000002.12,46511847,46542577,ATP6V1E2,minus,90423,ATPase H+ transporting V1 subunit E2
NC_000002.12,46542490,46584688,RHOQ,plus,23433,ras homolog family member Q
NC_000002.12,46568256,46580238,RHOQ-AS1,minus,100506142,RHOQ antisense RNA 1
NC_000002.12,46580937,46617041,PIGF,minus,5281,phosphatidylinositol glycan anchor biosynthesis class F
NC_000002.12,46593358,46605021,LOC124906003,plus,124906003,uncharacterized LOC124906003
NC_000002.12,46617215,46630176,CRIPT,plus,9419,CXXC repeat containing interactor of PDZ3 domain
NC_000002.12,46642069,46654989,LOC105374584,plus,105374584,uncharacterized LOC105374584
NC_000002.12,46698937,46763129,SOCS5,plus,9655,suppressor of cytokine signaling 5
NC_000002.12,46816668,46822660,LINC01118,plus,388948,long intergenic non-protein coding RNA 1118
NC_000002.12,46827864,46859006,LINC01119,plus,100134259,long intergenic non-protein coding RNA 1119
NC_000002.12,46849083,46853526,LOC107985880,minus,107985880,uncharacterized LOC107985880
NC_000002.12,46863534,46875320,LOC124906004,plus,124906004,uncharacterized LOC124906004
NC_000002.12,46901870,46941855,MCFD2,minus,90411,"multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
NC_000002.12,46915866,47076123,TTC7A,plus,57217,tetratricopeptide repeat domain 7A
NC_000002.12,47086991,47155308,STPG4,minus,285051,sperm-tail PG-rich repeat containing 4
NC_000002.12,47160082,47176936,CALM2,minus,805,calmodulin 2
NC_000002.12,47192405,47345074,EPCAM-DT,minus,101927043,EPCAM divergent transcript
NC_000002.12,47218159,47221357,LOC105374588,plus,105374588,uncharacterized LOC105374588
NC_000002.12,47226917,47240005,LOC124907763,plus,124907763,uncharacterized LOC124907763
NC_000002.12,47252373,47265458,LOC107985882,minus,107985882,uncharacterized LOC107985882
NC_000002.12,47335315,47335514,BCYRN1,plus,618,brain cytoplasmic RNA 1
NC_000002.12,47359534,47359762,RN7SKP119,minus,106481749,RN7SK pseudogene 119
NC_000002.12,47369311,47387020,EPCAM,plus,4072,epithelial cell adhesion molecule
NC_000002.12,47377675,47377770,MIR559,plus,693144,microRNA 559
NC_000002.12,47403067,47709830,MSH2,plus,4436,mutS homolog 2
NC_000002.12,47509290,47570985,KCNK12,minus,56660,potassium two pore domain channel subfamily K member 12
NC_000002.12,47527537,47529164,MSH2-OT1,plus,644093,MSH2 overlapping transcript 1
NC_000002.12,47690667,47691283,RPL18AP6,minus,285053,ribosomal protein L18a pseudogene 6
NC_000002.12,47705468,47706036,NME2P2,plus,100289315,NME2 pseudogene 2
NC_000002.12,47731402,47732035,RBISP5,minus,127379683,RBIS pseudogene 5
NC_000002.12,47755479,47760491,LOC105374589,plus,105374589,uncharacterized LOC105374589
NC_000002.12,47783145,47810101,MSH6,plus,2956,mutS homolog 6
NC_000002.12,47797758,47798136,RPL36AP15,minus,100271325,ribosomal protein L36a pseudogene 15
NC_000002.12,47806920,47906498,FBXO11,minus,80204,F-box protein 11
NC_000002.12,47882967,47883914,RPS27AP7,plus,728971,RPS27A pseudogene 7
NC_000002.12,47905550,47908167,LOC100506235,plus,100506235,uncharacterized LOC100506235
NC_000002.12,47914333,47916960,LOC105374590,plus,105374590,uncharacterized LOC105374590
NC_000002.12,47926499,47937886,LOC105374592,plus,105374592,uncharacterized LOC105374592
NC_000002.12,47939534,47940215,PPIAP62,minus,101928610,peptidylprolyl isomerase A pseudogene 62
NC_000002.12,47942388,48005075,LOC105374591,minus,105374591,uncharacterized LOC105374591
NC_000002.12,47989625,47990561,VN1R18P,plus,100133087,vomeronasal 1 receptor 18 pseudogene
NC_000002.12,48047362,48090334,LOC124907765,plus,124907765,uncharacterized LOC124907765
NC_000002.12,48108702,48165410,LOC105374593,minus,105374593,uncharacterized LOC105374593
NC_000002.12,48217576,48217814,RN7SKP224,plus,106480902,RN7SK pseudogene 224
NC_000002.12,48253503,48282835,LOC102724008,plus,102724008,uncharacterized LOC102724008
NC_000002.12,48311614,48314197,LOC124907766,minus,124907766,uncharacterized LOC124907766
NC_000002.12,48313659,48379295,FOXN2,plus,3344,forkhead box N2
NC_000002.12,48340687,48340826,RNU4-49P,minus,106481187,"RNA, U4 small nuclear 49, pseudogene"
NC_000002.12,48440766,48515386,PPP1R21,plus,129285,protein phosphatase 1 regulatory subunit 21
NC_000002.12,48501922,48502024,RNU6-282P,minus,106479691,"RNA, U6 small nuclear 282, pseudogene"
NC_000002.12,48529925,48776519,STON1-GTF2A1L,plus,286749,STON1-GTF2A1L readthrough
NC_000002.12,48530154,48598513,STON1,plus,11037,stonin 1
NC_000002.12,48617856,48679604,GTF2A1L,plus,11036,general transcription factor IIA subunit 1 like
NC_000002.12,48632680,48633469,TPT1P11,minus,102724868,TPT1 pseudogene 11
NC_000002.12,48686774,48755724,LHCGR,minus,3973,luteinizing hormone/choriogonadotropin receptor
NC_000002.12,48777365,48811335,LOC105374594,plus,105374594,uncharacterized LOC105374594
NC_000002.12,48780602,48780897,ELOBP3,plus,100856810,elongin B pseudogene 3
NC_000002.12,48915065,48916716,CTBP2P5,minus,646936,CTBP2 pseudogene 5
NC_000002.12,48962157,49154515,FSHR,minus,2492,follicle stimulating hormone receptor
NC_000002.12,49059603,49059658,MIR548BA,plus,102465854,microRNA 548ba
NC_000002.12,49216015,49218628,LOC107985810,minus,107985810,uncharacterized LOC107985810
NC_000002.12,49233794,49233899,RNU6-439P,minus,106481317,"RNA, U6 small nuclear 439, pseudogene"
NC_000002.12,49307245,49370053,LOC105374595,plus,105374595,uncharacterized LOC105374595
NC_000002.12,49563388,49659056,LOC124906005,plus,124906005,uncharacterized LOC124906005
NC_000002.12,49878612,49879434,RPL7P13,plus,130728,ribosomal protein L7 pseudogene 13
NC_000002.12,49918503,51032132,NRXN1,minus,9378,neurexin 1
NC_000002.12,50588690,50589415,MTCO1P42,minus,107075283,MT-CO1 pseudogene 42
NC_000002.12,50620924,50632732,LOC101927089,plus,101927089,uncharacterized LOC101927089
NC_000002.12,50696172,50696262,MIR8485,minus,103504737,microRNA 8485
NC_000002.12,50814164,50820728,LOC124906006,plus,124906006,uncharacterized LOC124906006
NC_000002.12,51032601,52407917,NRXN1-DT,plus,730100,NRXN1 divergent transcript
NC_000002.12,51330841,51350197,LOC105377627,minus,105377627,uncharacterized LOC105377627
NC_000002.12,51510142,51511480,KNOP1P3,plus,100128029,lysine rich nucleolar protein 1 pseudogene 3
NC_000002.12,51775258,51775402,CRYGGP,minus,1424,"crystallin gamma G, pseudogene"
NC_000002.12,51926632,51927348,CCDC12P1,minus,100131852,CCDC12 pseudogene 1
NC_000002.12,51976689,51984286,LOC105374597,minus,105374597,uncharacterized LOC105374597
NC_000002.12,52076098,52077440,ZNF863P,plus,100419682,"zinc finger protein 863, pseudogene"
NC_000002.12,52080081,52105103,LOC124907767,plus,124907767,uncharacterized LOC124907767
NC_000002.12,52145812,52148273,LOC107985766,minus,107985766,uncharacterized LOC107985766
NC_000002.12,52370648,52390070,LINC01867,plus,105374596,long intergenic non-protein coding RNA 1867
NC_000002.12,52473471,52474352,GGCTP3,minus,100528063,GGCT pseudogene 3
NC_000002.12,52570647,52572724,CRTC1P1,plus,129656,CRTC1 pseudogene 1
NC_000002.12,52629743,52630078,FTH1P6,plus,106481787,ferritin heavy chain 1 pseudogene 6
NC_000002.12,52691303,52700326,LOC105374598,minus,105374598,uncharacterized LOC105374598
NC_000002.12,52702522,52702615,MIR4431,minus,100616431,microRNA 4431
NC_000002.12,52722676,53208967,LOC105369165,minus,105369165,uncharacterized LOC105369165
NC_000002.12,53470447,53470629,LOC124900528,minus,124900528,small Cajal body-specific RNA 16
NC_000002.12,53570374,53570480,RNU6-997P,minus,106480007,"RNA, U6 small nuclear 997, pseudogene"
NC_000002.12,53579736,53606144,LOC105374600,minus,105374600,uncharacterized LOC105374600
NC_000002.12,53669980,53786953,ASB3,minus,51130,ankyrin repeat and SOCS box containing 3
NC_000002.12,53670293,53859967,GPR75-ASB3,minus,100302652,GPR75-ASB3 readthrough
NC_000002.12,53767783,53775196,CHAC2,plus,494143,ChaC glutathione specific gamma-glutamylcyclotransferase 2
NC_000002.12,53787044,53818796,ERLEC1,plus,27248,endoplasmic reticulum lectin 1
NC_000002.12,53818734,53838346,LOC112268415,minus,112268415,uncharacterized LOC112268415
NC_000002.12,53839733,53839829,LOC124906183,minus,124906183,uncharacterized LOC124906183
NC_000002.12,53849122,53849205,MIR3682,minus,100500850,microRNA 3682
NC_000002.12,53852912,53859967,GPR75,minus,10936,G protein-coupled receptor 75
NC_000002.12,53864069,53970993,PSME4,minus,23198,proteasome activator subunit 4
NC_000002.12,53971113,54305300,ACYP2,plus,98,acylphosphatase 2
NC_000002.12,54029480,54029867,RPL21P30,minus,100271157,ribosomal protein L21 pseudogene 30
NC_000002.12,54034035,54034088,LOC124906138,plus,124906138,uncharacterized LOC124906138
NC_000002.12,54051334,54051760,HMGB1P31,plus,100873894,high mobility group box 1 pseudogene 31
NC_000002.12,54106303,54108991,LOC105374615,plus,105374615,uncharacterized LOC105374615
NC_000002.12,54166944,54167007,RNU7-172P,minus,106480828,"RNA, U7 small nuclear 172 pseudogene"
NC_000002.12,54239020,54279638,LOC105374610,minus,105374610,uncharacterized LOC105374610
NC_000002.12,54253178,54256229,TSPYL6,minus,388951,TSPY like 6
NC_000002.12,54330884,54384193,CIMIP6,plus,129852,ciliary microtubule inner protein 6
NC_000002.12,54432364,54444875,LOC102724072,plus,102724072,uncharacterized LOC102724072
NC_000002.12,54456327,54671446,SPTBN1,plus,6711,"spectrin beta, non-erythrocytic 1"
NC_000002.12,54484116,54520119,C9orf85P1,plus,124905935,C9orf85 pseudogene 1
NC_000002.12,54519317,54558705,SPTBN1-AS1,minus,105374640,SPTBN1 antisense RNA 1
NC_000002.12,54529222,54529841,RPL23AP32,plus,56969,ribosomal protein L23a pseudogene 32
NC_000002.12,54581578,54589434,LOC124906008,minus,124906008,uncharacterized LOC124906008
NC_000002.12,54664172,54680045,SPTBN1-AS2,minus,123706536,SPTBN1 antisense RNA 2
NC_000002.12,54674382,54685026,LOC105374653,plus,105374653,uncharacterized LOC105374653
NC_000002.12,54723552,54972025,EML6,plus,400954,EMAP like 6
NC_000002.12,54747101,54751056,EML6-AS1,minus,105374667,EML6 antisense RNA 1
NC_000002.12,54850290,54850349,RNU7-81P,plus,100151678,"RNA, U7 small nuclear 81 pseudogene"
NC_000002.12,54972189,55137831,RTN4,minus,57142,reticulon 4
NC_000002.12,55014418,55014521,RNU6-433P,minus,106481315,"RNA, U6 small nuclear 433, pseudogene"
NC_000002.12,55080205,55087072,LOC105374662,plus,105374662,uncharacterized LOC105374662
NC_000002.12,55172547,55232563,CLHC1,minus,130162,clathrin heavy chain linker domain containing 1
NC_000002.12,55224697,55224841,CDPF1P1,plus,100128027,CDPF1 pseudogene 1
NC_000002.12,55231903,55235853,RPS27A,plus,6233,ribosomal protein S27a
NC_000002.12,55236595,55269248,MTIF2,minus,4528,mitochondrial translational initiation factor 2
NC_000002.12,55282319,55284472,PRORSD1P,plus,344405,"prolyl-tRNA synthetase associated domain containing 1, pseudogene"
NC_000002.12,55287842,55419856,CCDC88A,minus,55704,coiled-coil domain containing 88A
NC_000002.12,55308832,55340309,LOC124907768,plus,124907768,uncharacterized LOC124907768
NC_000002.12,55434896,55435719,BTF3P5,minus,652959,basic transcription factor 3 pseudogene 5
NC_000002.12,55451004,55451099,RNU6-775P,minus,106479909,"RNA, U6 small nuclear 775, pseudogene"
NC_000002.12,55456106,55456204,RNU6-221P,minus,106480561,"RNA, U6 small nuclear 221, pseudogene"
NC_000002.12,55499950,55500055,RNU6-634P,plus,106479847,"RNA, U6 small nuclear 634, pseudogene"
NC_000002.12,55519718,55545079,CFAP36,plus,112942,cilia and flagella associated protein 36
NC_000002.12,55547292,55617622,PPP4R3B,minus,57223,protein phosphatase 4 regulatory subunit 3B
NC_000002.12,55565703,55565850,LOC124900537,plus,124900537,small nucleolar RNA SNORA12
NC_000002.12,55617930,55632901,PPP4R3B-DT,plus,107985885,PPP4R3B divergent transcript
NC_000002.12,55634061,55693844,PNPT1,minus,87178,polyribonucleotide nucleotidyltransferase 1
NC_000002.12,55759201,55773381,LOC107985811,plus,107985811,uncharacterized LOC107985811
NC_000002.12,55824158,55877685,LOC112268416,plus,112268416,uncharacterized LOC112268416
NC_000002.12,55865967,55923782,EFEMP1,minus,2202,EGF containing fibulin extracellular matrix protein 1
NC_000002.12,55945824,56177557,LOC105374690,plus,105374690,uncharacterized LOC105374690
NC_000002.12,55951779,55952014,RN7SKP208,minus,106481817,RN7SK pseudogene 208
NC_000002.12,55963406,56047326,MIR217HG,minus,104355290,MIR217 host gene
NC_000002.12,55982967,55983076,MIR217,minus,406999,microRNA 217
NC_000002.12,55988950,55989059,MIR216A,minus,406998,microRNA 216a
NC_000002.12,56000714,56000795,MIR216B,minus,100126319,microRNA 216b
NC_000002.12,56074654,56090382,LINC01813,minus,101927165,long intergenic non-protein coding RNA 1813
NC_000002.12,56173534,56185770,LOC100129434,minus,100129434,uncharacterized LOC100129434
NC_000002.12,56183852,56386174,CCDC85A,plus,114800,coiled-coil domain containing 85A
NC_000002.12,56235217,56235330,RNA5SP93,minus,100873326,"RNA, 5S ribosomal pseudogene 93"
NC_000002.12,56585920,56649188,LOC101927213,plus,101927213,uncharacterized LOC101927213
NC_000002.12,56750300,56750563,PPIAP63,plus,111082966,peptidylprolyl isomerase A pseudogene 63
NC_000002.12,57016061,57016164,LOC124906180,minus,124906180,small nucleolar RNA U13
NC_000002.12,57048152,57049465,EIF2S2P7,minus,647016,eukaryotic translation initiation factor 2 subunit 2 beta pseudogene 7
NC_000002.12,57544535,57544599,LOC124900539,plus,124900539,small nucleolar RNA SNORD78
NC_000002.12,57701222,57713182,LOC101927235,plus,101927235,uncharacterized LOC101927235
NC_000002.12,57720900,57726335,LOC105374697,plus,105374697,uncharacterized LOC105374697
NC_000002.12,57764954,57766053,ACTG1P22,plus,100131953,actin gamma 1 pseudogene 22
NC_000002.12,57781490,57789076,LOC105377628,minus,105377628,uncharacterized LOC105377628
NC_000002.12,57885078,57886658,LOC124907769,minus,124907769,uncharacterized LOC124907769
