"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000019.10,12894094,12894911,RPS6P25,plus,729389,ribosomal protein S6 pseudogene 25
NC_000019.10,12898786,12919293,SYCE2,minus,256126,synaptonemal complex central element protein 2
NC_000019.10,12920320,12920404,MIR5695,plus,100847016,microRNA 5695
NC_000019.10,12922479,12933711,FARSA,minus,2193,phenylalanyl-tRNA synthetase subunit alpha
NC_000019.10,12930522,12933296,FARSA-AS1,plus,106144598,FARSA antisense RNA 1
NC_000019.10,12938609,12944489,CALR,plus,811,calreticulin
NC_000019.10,12940484,12940540,MIR6515,plus,102466659,microRNA 6515
NC_000019.10,12945862,12953642,RAD23A,plus,5886,"RAD23 homolog A, nucleotide excision repair protein"
NC_000019.10,12953119,12957223,GADD45GIP1,minus,90480,GADD45G interacting protein 1
NC_000019.10,12969576,12974760,DAND5,plus,199699,DAN domain BMP antagonist family member 5
NC_000019.10,12995475,13098796,NFIX,plus,4784,nuclear factor I X
NC_000019.10,13013888,13015153,LOC107985286,minus,107985286,uncharacterized LOC107985286
NC_000019.10,13099033,13102858,LYL1,minus,4066,LYL1 basic helix-loop-helix family member
NC_000019.10,13104416,13104906,LOC105372282,plus,105372282,uncharacterized LOC105372282
NC_000019.10,13104907,13116740,TRMT1,minus,55621,tRNA methyltransferase 1
NC_000019.10,13116852,13141147,NACC1,plus,112939,nucleus accumbens associated 1
NC_000019.10,13144058,13150375,STX10,minus,8677,syntaxin 10
NC_000019.10,13150411,13154911,IER2,plus,9592,immediate early response 2
NC_000019.10,13157910,13158874,RPL12P42,minus,100129394,ribosomal protein L12 pseudogene 42
NC_000019.10,13206442,13506479,CACNA1A,minus,773,calcium voltage-gated channel subunit alpha1 A
NC_000019.10,13518738,13520591,LOC107985287,minus,107985287,uncharacterized LOC107985287
NC_000019.10,13684209,13724394,LOC105372284,minus,105372284,uncharacterized LOC105372284
NC_000019.10,13731752,13763289,YJU2B,plus,81576,YJU2 splicing factor homolog B
NC_000019.10,13764522,13774282,MRI1,plus,84245,methylthioribose-1-phosphate isomerase 1
NC_000019.10,13774456,13778773,C19orf53,plus,28974,chromosome 19 open reading frame 53
NC_000019.10,13795443,13832254,ZSWIM4,plus,65249,zinc finger SWIM-type containing 4
NC_000019.10,13809973,13817842,LOC107985334,minus,107985334,uncharacterized LOC107985334
NC_000019.10,13815062,13815319,RN7SL619P,minus,106481091,"RNA, 7SL, cytoplasmic 619, pseudogene"
NC_000019.10,13834516,13842918,MIR23AHG,minus,284454,miR-23a/27a/24-2 cluster host gene
NC_000019.10,13836287,13836359,MIR24-2,minus,407013,microRNA 24-2
NC_000019.10,13836440,13836517,MIR27A,minus,407018,microRNA 27a
NC_000019.10,13836587,13836659,MIR23A,minus,407010,microRNA 23a
NC_000019.10,13862036,13880757,NANOS3,plus,342977,nanos C2HC-type zinc finger 3
NC_000019.10,13874699,13874808,MIR181C,plus,406957,microRNA 181c
NC_000019.10,13874875,13875011,MIR181D,plus,574457,microRNA 181d
NC_000019.10,13882348,13906117,BRME1,minus,79173,break repair meiotic recombinase recruitment factor 1
NC_000019.10,13906201,13930879,CC2D1A,plus,54862,coiled-coil and C2 domain containing 1A
NC_000019.10,13931187,13953383,PODNL1,minus,79883,podocan like 1
NC_000019.10,13952509,13961449,DCAF15,plus,90379,DDB1 and CUL4 associated factor 15
NC_000019.10,13961530,14006816,RFX1,minus,5989,regulatory factor X1
NC_000019.10,14028148,14031551,RLN3,plus,117579,relaxin 3
NC_000019.10,14031762,14053218,IL27RA,plus,9466,interleukin 27 receptor subunit alpha
NC_000019.10,14053367,14062076,PALM3,minus,342979,paralemmin 3
NC_000019.10,14070325,14071304,EEF1DP1,plus,126037,eukaryotic translation elongation factor 1 delta pseudogene 1
NC_000019.10,14072786,14075062,MISP3,plus,113230,MISP family member 3
NC_000019.10,14073361,14073479,MIR1199,plus,102466515,microRNA 1199
NC_000019.10,14081624,14085783,C19orf67,minus,646457,chromosome 19 open reading frame 67
NC_000019.10,14087851,14090751,SAMD1,minus,90378,sterile alpha motif domain containing 1
NC_000019.10,14091688,14117762,PRKACA,minus,5566,protein kinase cAMP-activated catalytic subunit alpha
NC_000019.10,14112324,14112476,SMIM46,minus,127138866,small integral membrane protein 46
NC_000019.10,14118214,14119564,LOC124904642,plus,124904642,uncharacterized LOC124904642
NC_000019.10,14119512,14136589,ASF1B,minus,55723,anti-silencing function 1B histone chaperone
NC_000019.10,14137152,14171264,ADGRL1-AS1,plus,100507373,ADGRL1 antisense RNA 1
NC_000019.10,14147743,14206169,ADGRL1,minus,22859,adhesion G protein-coupled receptor L1
NC_000019.10,14213052,14213323,RN7SL231P,plus,106480984,"RNA, 7SL, cytoplasmic 231, pseudogene"
NC_000019.10,14305458,14363990,LINC01841,minus,105372288,long intergenic non-protein coding RNA 1841
NC_000019.10,14333743,14343913,LINC01842,plus,101928845,long intergenic non-protein coding RNA 1842
NC_000019.10,14381444,14408723,ADGRE5,plus,976,adhesion G protein-coupled receptor E5
NC_000019.10,14408798,14419383,DDX39A,minus,10212,DExD-box helicase 39A
NC_000019.10,14433306,14471859,PKN1,plus,5585,protein kinase N1
NC_000019.10,14472466,14475354,PTGER1,minus,5731,prostaglandin E receptor 1
NC_000019.10,14477762,14496127,GIPC1,minus,10755,GIPC PDZ domain containing family member 1
NC_000019.10,14489297,14489890,SNRPGP15,plus,100130932,small nuclear ribonucleoprotein polypeptide G pseudogene 15
NC_000019.10,14514769,14560391,DNAJB1,minus,3337,DnaJ heat shock protein family (Hsp40) member B1
NC_000019.10,14527726,14565980,TECR,plus,9524,"trans-2,3-enoyl-CoA reductase"
NC_000019.10,14529543,14529640,MIR639,plus,693224,microRNA 639
NC_000019.10,14566078,14572066,NDUFB7,minus,4713,NADH:ubiquinone oxidoreductase subunit B7
NC_000019.10,14580951,14612035,CLEC17A,plus,388512,C-type lectin domain containing 17A
NC_000019.10,14584095,14584395,RN7SL337P,plus,106481015,"RNA, 7SL, cytoplasmic 337, pseudogene"
NC_000019.10,14588357,14588656,RN7SL842P,plus,106479529,"RNA, 7SL, cytoplasmic 842, pseudogene"
NC_000019.10,14600117,14674844,ADGRE3,minus,84658,adhesion G protein-coupled receptor E3
NC_000019.10,14622213,14622351,SNORA104,plus,106635534,"small nucleolar RNA, H/ACA box 104"
NC_000019.10,14622221,14623288,ITGB1P1,minus,100422691,integrin subunit beta 1 pseudogene 1
NC_000019.10,14628599,14628801,YPEL5P4,plus,133395143,YPEL5 pseudogene 4
NC_000019.10,14689787,14733742,ZNF333,plus,84449,zinc finger protein 333
NC_000019.10,14724171,14778560,ADGRE2,minus,30817,adhesion G protein-coupled receptor E2
NC_000019.10,14792265,14792955,TMEM167AP2,plus,100129118,TMEM167A pseudogene 2
NC_000019.10,14798515,14835185,OR7C1,minus,26664,olfactory receptor family 7 subfamily C member 1
NC_000019.10,14826241,14835185,OR7A5,minus,26659,olfactory receptor family 7 subfamily A member 5
NC_000019.10,14840466,14848922,OR7A10,minus,390892,olfactory receptor family 7 subfamily A member 10
NC_000019.10,14852111,14852743,OR7A8P,minus,26661,olfactory receptor family 7 subfamily A member 8 pseudogene
NC_000019.10,14863586,14865262,OR7A2P,minus,390894,olfactory receptor family 7 subfamily A member 2 pseudogene
NC_000019.10,14878203,14886132,OR7A17,minus,26333,olfactory receptor family 7 subfamily A member 17
NC_000019.10,14886846,14887272,OR7A18P,minus,81081,olfactory receptor family 7 subfamily A member 18 pseudogene
NC_000019.10,14891859,14892804,OR7A1P,minus,390895,olfactory receptor family 7 subfamily A member 1 pseudogene
NC_000019.10,14903327,14903973,OR7A3P,minus,26668,olfactory receptor family 7 subfamily A member 3 pseudogene
NC_000019.10,14916414,14917402,OR7A11P,plus,26669,olfactory receptor family 7 subfamily A member 11 pseudogene
NC_000019.10,14927312,14927961,OR7A15P,plus,26335,olfactory receptor family 7 subfamily A member 15 pseudogene
NC_000019.10,14941489,14942448,OR7C2,plus,26658,olfactory receptor family 7 subfamily C member 2
NC_000019.10,14950033,15010643,SLC1A6,minus,6511,solute carrier family 1 member 6
NC_000019.10,15010726,15023276,TEKTL1,plus,126402,tektin like 1
NC_000019.10,15049480,15058293,CASP14,plus,23581,caspase 14
NC_000019.10,15082211,15092970,OR1I1,plus,126370,olfactory receptor family 1 subfamily I member 1
NC_000019.10,15107401,15114974,SYDE1,plus,85360,synapse defective Rho GTPase homolog 1
NC_000019.10,15114987,15125786,ILVBL,minus,10994,ilvB acetolactate synthase like
NC_000019.10,15124160,15126174,ILVBL-AS1,plus,118827806,ILVBL antisense RNA 1
NC_000019.10,15141132,15142038,OR10B1P,minus,401903,olfactory receptor family 10 subfamily B member 1 pseudogene
NC_000019.10,15145215,15145318,RNU6-782P,plus,106481917,"RNA, U6 small nuclear 782, pseudogene"
NC_000019.10,15159038,15200995,NOTCH3,minus,4854,notch receptor 3
NC_000019.10,15179283,15179350,MIR6795,minus,102465476,microRNA 6795
NC_000019.10,15226919,15237008,EPHX3,minus,79852,epoxide hydrolase 3
NC_000019.10,15235519,15332539,BRD4,minus,23476,bromodomain containing 4
NC_000019.10,15332613,15362134,LOC124904643,plus,124904643,uncharacterized LOC124904643
NC_000019.10,15353385,15379787,AKAP8,minus,10270,A-kinase anchoring protein 8
NC_000019.10,15380050,15418988,AKAP8L,minus,26993,A-kinase anchoring protein 8 like
NC_000019.10,15419978,15449956,WIZ,minus,58525,WIZ zinc finger
NC_000019.10,15449548,15449608,MIR1470,plus,100302127,microRNA 1470
NC_000019.10,15451624,15464544,RASAL3,minus,64926,RAS protein activator like 3
NC_000019.10,15468645,15479501,PGLYRP2,minus,114770,peptidoglycan recognition protein 2
NC_000019.10,15508525,15552317,CYP4F22,plus,126410,cytochrome P450 family 4 subfamily F member 22
NC_000019.10,15515143,15516838,LOC100422106,minus,100422106,staufen double-stranded RNA binding protein 1 pseudogene
NC_000019.10,15563970,15584741,CYP4F23P,plus,100422238,"cytochrome P450 family 4 subfamily F member 23, pseudogene"
NC_000019.10,15604866,15608041,LOC124904644,minus,124904644,uncharacterized LOC124904644
NC_000019.10,15611641,15612600,RPL23AP2,plus,401904,ribosomal protein L23a pseudogene 2
NC_000019.10,15615218,15630639,CYP4F8,plus,11283,cytochrome P450 family 4 subfamily F member 8
NC_000019.10,15640897,15662825,CYP4F3,plus,4051,cytochrome P450 family 4 subfamily F member 3
NC_000019.10,15664106,15667240,CYP4F10P,plus,646575,"cytochrome P450 family 4 subfamily F member 10, pseudogene"
NC_000019.10,15673087,15697174,CYP4F12,plus,66002,cytochrome P450 family 4 subfamily F member 12
NC_000019.10,15728024,15729052,OR10H2,plus,26538,olfactory receptor family 10 subfamily H member 2
NC_000019.10,15737985,15742343,OR10H3,plus,26532,olfactory receptor family 10 subfamily H member 3
NC_000019.10,15759334,15779988,CYP4F24P,minus,388514,"cytochrome P450 family 4 subfamily F member 24, pseudogene"
NC_000019.10,15787661,15800357,OR10H5,plus,284433,olfactory receptor family 10 subfamily H member 5
NC_000019.10,15804549,15815664,OR10H1,minus,26539,olfactory receptor family 10 subfamily H member 1
NC_000019.10,15821993,15823787,ZNF861P,minus,100302737,"zinc finger protein 861, pseudogene"
NC_000019.10,15828947,15837380,LOC124900418,plus,124900418,collagen alpha-1(I) chain-like
NC_000019.10,15828947,15836321,UCA1,plus,652995,urothelial cancer associated 1
NC_000019.10,15851993,15864924,CLEC4OP,minus,102724279,"C-type lectin domain family 4 member O, pseudogene"
NC_000019.10,15871667,15871852,CYP4F36P,minus,100422235,"cytochrome P450 family 4 subfamily F member 36, pseudogene"
NC_000019.10,15878023,15898074,CYP4F2,minus,8529,cytochrome P450 family 4 subfamily F member 2
NC_000019.10,15902272,15903239,LOC89844,plus,89844,RNA polymerase mitochondrial pseudogene
NC_000019.10,15902272,15903239,LOC100421620,minus,100421620,RNA polymerase mitochondrial pseudogene
NC_000019.10,15907767,15912097,LOC729654,minus,729654,inositol polyphosphate multikinase pseudogene
NC_000019.10,15912377,15934867,CYP4F11,minus,57834,cytochrome P450 family 4 subfamily F member 11
NC_000019.10,15949008,15949958,OR10H4,plus,126541,olfactory receptor family 10 subfamily H member 4
NC_000019.10,15979805,15999027,LOC124900424,minus,124900424,cytochrome P450 4F2-like
NC_000019.10,15997450,15999021,CYP4F9P,minus,105369296,"cytochrome P450 family 4 subfamily F member 9, pseudogene"
NC_000019.10,16014136,16015056,LOC105372291,minus,105372291,uncharacterized LOC105372291
NC_000019.10,16015634,16027462,LINC00661,plus,126536,long intergenic non-protein coding RNA 661
NC_000019.10,16033713,16042135,LINC00905,plus,148231,long intergenic non-protein coding RNA 905
NC_000019.10,16034829,16036095,SNX33P1,minus,100533624,sorting nexin 33 pseudogene 1
NC_000019.10,16051978,16052716,OR1AB1P,plus,81090,olfactory receptor family 1 subfamily AB member 1 pseudogene
NC_000019.10,16065687,16066312,LINC01855,plus,105372292,long intergenic non-protein coding RNA 1855
NC_000019.10,16067538,16103002,TPM4,plus,7171,tropomyosin 4
NC_000019.10,16111889,16134234,RAB8A,plus,4218,"RAB8A, member RAS oncogene family"
NC_000019.10,16134028,16158575,HSH2D,plus,84941,hematopoietic SH2 domain containing
NC_000019.10,16161368,16173525,CIB3,minus,117286,calcium and integrin binding family member 3
NC_000019.10,16185410,16192046,FAM32A,plus,26017,family with sequence similarity 32 member A
NC_000019.10,16197911,16245906,AP1M1,plus,8907,adaptor related protein complex 1 subunit mu 1
NC_000019.10,16283359,16324670,KLF2-DT,minus,118827812,KLF2 divergent transcript
NC_000019.10,16324826,16328685,KLF2,plus,10365,KLF transcription factor 2
NC_000019.10,16355247,16472012,EPS15L1,minus,58513,epidermal growth factor receptor pathway substrate 15 like 1
NC_000019.10,16412661,16413613,RPS2P51,plus,729679,ribosomal protein S2 pseudogene 51
NC_000019.10,16479061,16496167,CALR3,minus,125972,calreticulin 3
NC_000019.10,16496394,16521352,C19orf44,plus,84167,chromosome 19 open reading frame 44
NC_000019.10,16517894,16542437,CHERP,minus,10523,calcium homeostasis endoplasmic reticulum protein
NC_000019.10,16539688,16539984,RN7SL146P,minus,106481827,"RNA, 7SL, cytoplasmic 146, pseudogene"
NC_000019.10,16549837,16572415,SLC35E1,minus,79939,solute carrier family 35 member E1
NC_000019.10,16572550,16578814,LOC105372295,plus,105372295,uncharacterized LOC105372295
NC_000019.10,16574919,16628204,MED26,minus,9441,mediator complex subunit 26
NC_000019.10,16628432,16629808,LOC105372296,plus,105372296,uncharacterized LOC105372296
NC_000019.10,16630751,16660144,SMIM7,minus,79086,small integral membrane protein 7
NC_000019.10,16649879,16652272,LOC124904647,minus,124904647,uncharacterized LOC124904647
NC_000019.10,16661139,16690023,TMEM38A,plus,79041,transmembrane protein 38A
NC_000019.10,16719847,16817963,NWD1,plus,284434,NACHT and WD repeat domain containing 1
NC_000019.10,16795979,16821232,LOC124904648,minus,124904648,uncharacterized LOC124904648
NC_000019.10,16829398,16880349,SIN3B,plus,23309,SIN3 transcription regulator family member B
NC_000019.10,16888999,16892606,F2RL3,plus,9002,F2R like thrombin or trypsin receptor 3
NC_000019.10,16892951,17026810,CPAMD8,minus,27151,C3 and PZP like alpha-2-macroglobulin domain containing 8
NC_000019.10,16907462,16907723,RN7SL835P,plus,106479526,"RNA, 7SL, cytoplasmic 835, pseudogene"
NC_000019.10,16910497,16910784,RN7SL823P,minus,106479522,"RNA, 7SL, cytoplasmic 823, pseudogene"
NC_000019.10,17049729,17075533,HAUS8,minus,93323,HAUS augmin like complex subunit 8
NC_000019.10,17075777,17213286,MYO9B,plus,4650,myosin IXB
NC_000019.10,17092235,17092365,SNORA118,plus,109623483,"small nucleolar RNA, H/ACA box 118"
NC_000019.10,17215357,17219829,USE1,plus,55850,unconventional SNARE in the ER 1
NC_000019.10,17226226,17229219,OCEL1,plus,79629,occludin/ELL domain containing 1
NC_000019.10,17231883,17245919,NR2F6,minus,2063,nuclear receptor subfamily 2 group F member 6
NC_000019.10,17249171,17264745,USHBP1,minus,83878,USH1 protein network component harmonin binding protein 1
NC_000019.10,17267443,17279337,BABAM1,plus,29086,BRISC and BRCA1 A complex member 1
NC_000019.10,17281901,17287646,ANKLE1,plus,126549,ankyrin repeat and LEM domain containing 1
NC_000019.10,17292131,17303425,ABHD8,minus,79575,abhydrolase domain containing 8
NC_000019.10,17292573,17306843,MRPL34,plus,64981,mitochondrial ribosomal protein L34
NC_000019.10,17309563,17323298,DDA1,plus,79016,DET1 and DDB1 associated 1
NC_000019.10,17323223,17334855,ANO8,minus,57719,anoctamin 8
NC_000019.10,17334982,17342731,GTPBP3,plus,84705,"GTP binding protein 3, mitochondrial"
NC_000019.10,17351455,17377342,PLVAP,minus,83483,plasmalemma vesicle associated protein
NC_000019.10,17378790,17379772,LOC105372298,minus,105372298,uncharacterized LOC105372298
NC_000019.10,17387196,17394196,CCDC194,minus,110806280,coiled-coil domain containing 194
NC_000019.10,17402939,17405630,BST2,minus,684,bone marrow stromal cell antigen 2
NC_000019.10,17405686,17415736,BISPR,plus,105221694,BST2 interferon stimulated positive regulator
NC_000019.10,17405741,17425332,MVB12A,plus,93343,multivesicular body subunit 12A
NC_000019.10,17417031,17418288,HMGB3P29,minus,100420015,high mobility group box 3 pseudogene 29
NC_000019.10,17435509,17448668,TMEM221,minus,100130519,transmembrane protein 221
NC_000019.10,17455425,17460926,NXNL1,minus,115861,nucleoredoxin like 1
NC_000019.10,17468767,17506168,SLC27A1,plus,376497,solute carrier family 27 member 1
NC_000019.10,17488990,17511889,PGLS-DT,minus,100507551,PGLS divergent transcript
NC_000019.10,17511649,17521288,PGLS,plus,25796,6-phosphogluconolactonase
NC_000019.10,17523301,17555537,NIBAN3,plus,199786,niban apoptosis regulator 3
NC_000019.10,17555649,17583157,COLGALT1,plus,79709,collagen beta(1-O)galactosyltransferase 1
NC_000019.10,17589570,17590109,RPL21P130,minus,100271453,ribosomal protein L21 pseudogene 130
NC_000019.10,17601336,17688354,UNC13A,minus,23025,unc-13 homolog A
NC_000019.10,17719480,17734513,MAP1S,plus,55201,microtubule associated protein 1S
NC_000019.10,17733335,17751397,LOC124904649,minus,124904649,uncharacterized LOC124904649
NC_000019.10,17747744,17788561,FCHO1,plus,23149,FCH and mu domain containing endocytic adaptor 1
NC_000019.10,17794791,17813576,B3GNT3,plus,10331,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
NC_000019.10,17816512,17821519,INSL3,minus,3640,insulin like 3
NC_000019.10,17824782,17847982,JAK3,minus,3718,Janus kinase 3
NC_000019.10,17859910,17863319,RPL18A,plus,6142,ribosomal protein L18a
NC_000019.10,17862588,17862720,SNORA68,plus,26780,"small nucleolar RNA, H/ACA box 68"
NC_000019.10,17871945,17895174,SLC5A5,plus,6528,solute carrier family 5 member 5
NC_000019.10,17933015,17943985,CCDC124,plus,115098,coiled-coil domain containing 124
NC_000019.10,17951290,18000085,KCNN1,plus,3780,potassium calcium-activated channel subfamily N member 1
NC_000019.10,17972025,17972117,RNA5SP468,plus,106480769,"RNA, 5S ribosomal pseudogene 468"
NC_000019.10,18001124,18014102,ARRDC2,plus,27106,arrestin domain containing 2
NC_000019.10,18030512,18033426,CSP3,plus,440514,CS pseudogene 3
NC_000019.10,18040331,18041144,LOC646666,plus,646666,NAD(P)HX epimerase pseudogene
NC_000019.10,18048629,18049134,RPS18P13,plus,100271364,ribosomal protein S18 pseudogene 13
NC_000019.10,18058995,18098816,IL12RB1,minus,3594,interleukin 12 receptor subunit beta 1
NC_000019.10,18097778,18151687,MAST3,plus,23031,microtubule associated serine/threonine kinase 3
NC_000019.10,18139089,18143768,LOC124904650,minus,124904650,uncharacterized LOC124904650
NC_000019.10,18153163,18170532,PIK3R2,plus,5296,phosphoinositide-3-kinase regulatory subunit 2
NC_000019.10,18173813,18178117,IFI30,plus,10437,IFI30 lysosomal thiol reductase
NC_000019.10,18193218,18196948,MPV17L2,plus,84769,MPV17 mitochondrial inner membrane protein like 2
NC_000019.10,18196784,18204042,RAB3A,minus,5864,"RAB3A, member RAS oncogene family"
NC_000019.10,18204730,18205563,LOC102725254,plus,102725254,uncharacterized LOC102725254
NC_000019.10,18207965,18255362,PDE4C,minus,5143,phosphodiesterase 4C
NC_000019.10,18249950,18255419,CIST1,minus,729966,"colon, intestine and stomach enriched 1"
NC_000019.10,18257098,18274452,IQCN,minus,80726,IQ motif containing N
NC_000019.10,18279694,18281622,JUND,minus,3727,"JunD proto-oncogene, AP-1 transcription factor subunit"
NC_000019.10,18282077,18282161,MIR3188,plus,100422833,microRNA 3188
NC_000019.10,18282092,18285933,LOC124904652,plus,124904652,uncharacterized LOC124904652
NC_000019.10,18285163,18285545,RPL39P38,minus,100271529,ribosomal protein L39 pseudogene 38
NC_000019.10,18290590,18292843,LOC124904653,minus,124904653,uncharacterized LOC124904653
NC_000019.10,18306236,18323076,LSM4,minus,25804,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
NC_000019.10,18315669,18321997,LOC105372300,plus,105372300,uncharacterized LOC105372300
NC_000019.10,18328725,18335835,LOC124904654,plus,124904654,uncharacterized LOC124904654
NC_000019.10,18333276,18333573,RN7SL513P,plus,106481062,"RNA, 7SL, cytoplasmic 513, pseudogene"
NC_000019.10,18340598,18369950,PGPEP1,plus,54858,pyroglutamyl-peptidase I
NC_000019.10,18386158,18389176,GDF15,plus,9518,growth differentiation factor 15
NC_000019.10,18386562,18386634,MIR3189,plus,100422943,microRNA 3189
NC_000019.10,18391137,18397622,LRRC25,minus,126364,leucine rich repeat containing 25
NC_000019.10,18402725,18434562,SSBP4,plus,170463,single stranded DNA binding protein 4
NC_000019.10,18434388,18438133,ISYNA1,minus,51477,inositol-3-phosphate synthase 1
NC_000019.10,18442663,18522070,ELL,minus,8178,elongation factor for RNA polymerase II
NC_000019.10,18531763,18543573,FKBP8,minus,23770,FKBP prolyl isomerase 8
NC_000019.10,18557870,18569378,KXD1,plus,79036,KxDL motif containing 1
NC_000019.10,18563766,18577550,UBA52,plus,7311,ubiquitin A-52 residue ribosomal protein fusion product 1
NC_000019.10,18588798,18592337,REX1BD,plus,55049,required for excision 1-B domain containing
NC_000019.10,18593237,18606799,CRLF1,minus,9244,cytokine receptor like factor 1
NC_000019.10,18612870,18621039,TMEM59L,plus,25789,transmembrane protein 59 like
NC_000019.10,18631646,18631908,RN7SL155P,minus,106479278,"RNA, 7SL, cytoplasmic 155, pseudogene"
NC_000019.10,18637028,18671721,KLHL26,plus,55295,kelch like family member 26
NC_000019.10,18683680,18782333,CRTC1,plus,23373,CREB regulated transcription coactivator 1
NC_000019.10,18782773,18791305,COMP,minus,1311,cartilage oligomeric matrix protein
NC_000019.10,18831959,18868230,UPF1,plus,5976,UPF1 RNA helicase and ATPase
NC_000019.10,18868545,18896982,CERS1,minus,10715,ceramide synthase 1
NC_000019.10,18868545,18896158,GDF1,minus,2657,growth differentiation factor 1
NC_000019.10,18899514,18919387,COPE,minus,11316,COPI coat complex subunit epsilon
NC_000019.10,18919715,18928630,DDX49,plus,54555,DEAD-box helicase 49
NC_000019.10,18929201,18941217,HOMER3,minus,9454,homer scaffold protein 3
NC_000019.10,18940254,18946831,HOMER3-AS1,plus,102724360,HOMER3 antisense RNA 1
NC_000019.10,18957957,18958258,RN7SL70P,minus,106479249,"RNA, 7SL, cytoplasmic 70, pseudogene"
NC_000019.10,18990887,19033844,SUGP2,minus,10147,SURP and G-patch domain containing 2
NC_000019.10,19033603,19058176,ARMC6,plus,93436,armadillo repeat containing 6
NC_000019.10,19060826,19063525,LOC124904655,minus,124904655,uncharacterized LOC124904655
NC_000019.10,19063994,19113030,SLC25A42,plus,284439,solute carrier family 25 member 42
NC_000019.10,19119169,19138478,TMEM161A,minus,54929,transmembrane protein 161A
NC_000019.10,19145567,19192152,BORCS8-MEF2B,minus,4207,BORCS8-MEF2B readthrough
NC_000019.10,19145567,19170263,MEF2B,minus,100271849,myocyte enhancer factor 2B
NC_000019.10,19176906,19192152,BORCS8,minus,729991,BLOC-1 related complex subunit 8
NC_000019.10,19192258,19201866,RFXANK,plus,8625,regulatory factor X associated ankyrin containing protein
NC_000019.10,19201409,19203414,NR2C2AP,minus,126382,nuclear receptor 2C2 associated protein
NC_000019.10,19211958,19252233,NCAN,plus,1463,neurocan
NC_000019.10,19232855,19232947,RNU6-1028P,plus,106480405,"RNA, U6 small nuclear 1028, pseudogene"
NC_000019.10,19254756,19262804,HAPLN4,minus,404037,hyaluronan and proteoglycan link protein 4
NC_000019.10,19264366,19273301,TM6SF2,minus,53345,transmembrane 6 superfamily member 2
NC_000019.10,19276033,19320509,SUGP1,minus,57794,SURP and G-patch domain containing 1
NC_000019.10,19320829,19358754,MAU2,plus,23383,MAU2 sister chromatid cohesion factor
NC_000019.10,19358711,19386137,LOC124904656,minus,124904656,uncharacterized LOC124904656
NC_000019.10,19385843,19508932,GATAD2A,plus,54815,GATA zinc finger domain containing 2A
NC_000019.10,19435063,19435158,MIR640,plus,693225,microRNA 640
NC_000019.10,19514219,19515548,TSSK6,minus,83983,testis specific serine kinase 6
NC_000019.10,19516225,19528198,NDUFA13,plus,51079,NADH:ubiquinone oxidoreductase subunit A13
NC_000019.10,19528911,19537581,YJEFN3,plus,374887,YjeF N-terminal domain containing 3
NC_000019.10,19538265,19546659,CILP2,plus,148113,cartilage intermediate layer protein 2
NC_000019.10,19561713,19618687,PBX4,minus,80714,PBX homeobox 4
NC_000019.10,19587606,19588439,PHF5AP1,minus,450232,PHF5A pseudogene 1
NC_000019.10,19623655,19628220,LPAR2,minus,9170,lysophosphatidic acid receptor 2
NC_000019.10,19629476,19643657,GMIP,minus,51291,GEM interacting protein
NC_000019.10,19645198,19663676,ATP13A1,minus,57130,ATPase 13A1
NC_000019.10,19668153,19683506,ZNF101,plus,94039,zinc finger protein 101
NC_000019.10,19710472,19733112,ZNF14,minus,7561,zinc finger protein 14
NC_000019.10,19745229,19753651,LOC101060187,minus,101060187,uncharacterized LOC101060187
NC_000019.10,19751179,19751704,LOC100533625,plus,100533625,sorting nexin 18 pseudogene
NC_000019.10,19756371,19776413,LINC00663,minus,284440,long intergenic non-protein coding RNA 663
NC_000019.10,19776574,19836182,ZNF56P,plus,7608,"zinc finger protein 56, pseudogene"
NC_000019.10,19792711,19821750,ZNF506,minus,440515,zinc finger protein 506
NC_000019.10,19827009,19827662,ISCA1P5,plus,100288250,iron-sulfur cluster assembly 1 pseudogene 5
NC_000019.10,19856975,19857527,BNIP3P9,plus,106480280,BCL2 interacting protein 3 pseudogene 9
NC_000019.10,19858820,19870477,LOC124904664,minus,124904664,uncharacterized LOC124904664
NC_000019.10,19865830,19894674,ZNF253,plus,56242,zinc finger protein 253
NC_000019.10,19870724,19871283,BNIP3P10,minus,100421695,BCL2 interacting protein 3 pseudogene 10
NC_000019.10,19900946,19935575,ZNF93,plus,81931,zinc finger protein 93
NC_000019.10,19908268,19909146,BNIP3P47,minus,127379681,BNIP3 pseudogene 47
NC_000019.10,19938518,19945133,LOC124904665,minus,124904665,uncharacterized LOC124904665
NC_000019.10,19943703,20009237,BNIP3P12,plus,100421703,BCL2 interacting protein 3 pseudogene 12
NC_000019.10,19979291,19979610,VN1R77P,minus,100312822,vomeronasal 1 receptor 77 pseudogene
NC_000019.10,19995131,20039505,ZNF682,minus,91120,zinc finger protein 682
NC_000019.10,20030717,20033631,LOC105372308,minus,105372308,uncharacterized LOC105372308
NC_000019.10,20033805,20034377,LOC101928960,plus,101928960,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like
NC_000019.10,20042288,20052793,LOC105372309,minus,105372309,uncharacterized LOC105372309
