"NCBI RefSeq Annotation GCF_000001405.40-RS_2024_08"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000014.9,32442341,32442639,RN7SL660P,plus,106479463,"RNA, 7SL, cytoplasmic 660, pseudogene"
NC_000014.9,32484093,32485122,MTCO1P2,minus,326603,MT-CO1 pseudogene 2
NC_000014.9,32656517,32660505,LOC124903298,minus,124903298,uncharacterized LOC124903298
NC_000014.9,32934785,33804173,NPAS3,plus,64067,neuronal PAS domain protein 3
NC_000014.9,33515768,33534632,LOC124903299,minus,124903299,uncharacterized LOC124903299
NC_000014.9,33627118,33640187,LOC124903300,minus,124903300,uncharacterized LOC124903300
NC_000014.9,33708937,33709113,SNORA89,plus,106635522,"small nucleolar RNA, H/ACA box 89"
NC_000014.9,33924227,33951074,EGLN3,minus,112399,egl-9 family hypoxia inducible factor 3
NC_000014.9,33958871,34203728,LOC102724945,minus,102724945,uncharacterized LOC102724945
NC_000014.9,33959082,33964149,LOC105370446,plus,105370446,uncharacterized LOC105370446
NC_000014.9,34039981,34062362,EGLN3-AS1,plus,105370445,EGLN3 antisense RNA 1
NC_000014.9,34095841,34099032,LOC105370444,minus,105370444,uncharacterized LOC105370444
NC_000014.9,34416767,34417566,LOC100421787,minus,100421787,sulfotransferase family 1C member 2 pseudogene
NC_000014.9,34432788,34462240,SPTSSA,minus,171546,serine palmitoyltransferase small subunit A
NC_000014.9,34485966,34486492,RPL23AP71,plus,644384,ribosomal protein L23a pseudogene 71
NC_000014.9,34515938,34539701,EAPP,minus,55837,E2F associated phosphoprotein
NC_000014.9,34539749,34541706,LOC105370447,plus,105370447,uncharacterized LOC105370447
NC_000014.9,34541234,34543454,LOC112268123,minus,112268123,uncharacterized LOC112268123
NC_000014.9,34544089,34557252,LOC105370449,minus,105370449,uncharacterized LOC105370449
NC_000014.9,34546714,34546877,RNU1-27P,plus,26865,"RNA, U1 small nuclear 27, pseudogene"
NC_000014.9,34556226,34556389,RNU1-28P,minus,26866,"RNA, U1 small nuclear 28, pseudogene"
NC_000014.9,34561093,34630148,SNX6,minus,58533,sorting nexin 6
NC_000014.9,34568617,34569169,RPS19P3,minus,728953,ribosomal protein S19 pseudogene 3
NC_000014.9,34675891,34675994,RNU6-1261P,plus,106480116,"RNA, U6 small nuclear 1261, pseudogene"
NC_000014.9,34692884,34701340,LOC107984628,minus,107984628,uncharacterized LOC107984628
NC_000014.9,34694155,34694693,RPL23AP8,plus,641614,ribosomal protein L23a pseudogene 8
NC_000014.9,34709113,34714593,CFL2,minus,1073,cofilin 2
NC_000014.9,34740291,34740904,RPL12P6,minus,440176,ribosomal protein L12 pseudogene 6
NC_000014.9,34752731,34875360,BAZ1A,minus,11177,bromodomain adjacent to zinc finger domain 1A
NC_000014.9,34845301,34845360,RNU7-41P,minus,100147828,"RNA, U7 small nuclear 41 pseudogene"
NC_000014.9,34874191,34876463,BAZ1A-AS1,plus,112268124,BAZ1A antisense RNA 1
NC_000014.9,34916480,34982566,SRP54-AS1,minus,100506157,SRP54 antisense RNA 1
NC_000014.9,34939922,34940496,IGBP1P1,plus,280655,IGBP1 pseudogene 1
NC_000014.9,34982992,35029567,SRP54,plus,6729,signal recognition particle 54
NC_000014.9,35044907,35083383,FAM177A1,plus,283635,family with sequence similarity 177 member A1
NC_000014.9,35081081,35113130,LOC101927178,plus,101927178,uncharacterized LOC101927178
NC_000014.9,35085472,35122298,PPP2R3C,minus,55012,protein phosphatase 2 regulatory subunit B''gamma
NC_000014.9,35121839,35317471,PRORP-PSMA6,plus,127814298,PRORP-PSMA6 readthrough
NC_000014.9,35121839,35277622,PRORP,plus,9692,protein only RNase P catalytic subunit
NC_000014.9,35144021,35144480,RPL23AP70,minus,100271619,ribosomal protein L23a pseudogene 70
NC_000014.9,35157688,35159099,SEPTIN7P1,minus,317774,septin 7 pseudogene 1
NC_000014.9,35219020,35219294,MRPL57P8,minus,359732,mitochondrial ribosomal protein L57 pseudogene 8
NC_000014.9,35222127,35222765,DPRXP3,plus,503644,divergent-paired related homeobox pseudogene 3
NC_000014.9,35235114,35235653,RPL7AP3,minus,654370,ribosomal protein L7a pseudogene 3
NC_000014.9,35262433,35263132,RPL9P3,plus,641616,ribosomal protein L9 pseudogene 3
NC_000014.9,35278558,35317493,PSMA6,plus,5687,proteasome 20S subunit alpha 6
NC_000014.9,35388048,35389143,RPLP0P3,minus,122589,ribosomal protein lateral stalk subunit P0 pseudogene 3
NC_000014.9,35401513,35404749,NFKBIA,minus,4792,NFKB inhibitor alpha
NC_000014.9,35429750,35431326,DNAJC8P1,plus,319111,DNAJC8 pseudogene 1
NC_000014.9,35445302,35447868,LOC124903301,minus,124903301,uncharacterized LOC124903301
NC_000014.9,35468247,35469400,RPS3AP4,plus,100132142,RPS3A pseudogene 4
NC_000014.9,35475008,35482866,LOC107984681,plus,107984681,uncharacterized LOC107984681
NC_000014.9,35475922,35483404,LOC105370450,minus,105370450,uncharacterized LOC105370450
NC_000014.9,35511767,35513135,KRT18P6,minus,122592,keratin 18 pseudogene 6
NC_000014.9,35534164,35537054,INSM2,plus,84684,INSM transcriptional repressor 2
NC_000014.9,35538356,35809295,RALGAPA1,minus,253959,Ral GTPase activating protein catalytic subunit alpha 1
NC_000014.9,35756327,35756463,LOC124900348,plus,124900348,uncharacterized LOC124900348
NC_000014.9,35762800,35762931,SNORA101B,minus,107399303,"small nucleolar RNA, H/ACA box 101B"
NC_000014.9,35765811,35767155,QRSL1P3,plus,100422374,QRSL1 pseudogene 3
NC_000014.9,35786859,35786962,LOC124903425,minus,124903425,small nucleolar RNA U13
NC_000014.9,35819758,35820614,NUTF2P2,plus,326613,nuclear transport factor 2 pseudogene 2
NC_000014.9,35826338,35871963,BRMS1L,plus,84312,BRMS1 like transcriptional repressor
NC_000014.9,35880956,35881719,LOC644584,plus,644584,EWS RNA binding protein 1 pseudogene
NC_000014.9,36046132,36067729,LOC105370452,minus,105370452,uncharacterized LOC105370452
NC_000014.9,36053826,36055391,ILF2P2,minus,644616,interleukin enhancer binding factor 2 pseudogene 2
NC_000014.9,36070427,36165288,LINC00609,plus,101101773,long intergenic non-protein coding RNA 609
NC_000014.9,36134890,36176722,PTCSC3,minus,100886964,papillary thyroid carcinoma susceptibility candidate 3
NC_000014.9,36231555,36231774,RN7SKP21,minus,106480839,RN7SK pseudogene 21
NC_000014.9,36269068,36273282,LOC124903302,minus,124903302,uncharacterized LOC124903302
NC_000014.9,36273283,36289751,LOC107984003,plus,107984003,uncharacterized LOC107984003
NC_000014.9,36298564,36320637,MBIP,minus,51562,MAP3K12 binding inhibitory protein 1
NC_000014.9,36371318,36372369,DPPA3P2,plus,400206,DPPA3 pseudogene 2
NC_000014.9,36405214,36405274,RNU7-93P,plus,106480813,"RNA, U7 small nuclear 93 pseudogene"
NC_000014.9,36473288,36519556,SFTA3,minus,253970,surfactant associated 3
NC_000014.9,36516397,36520232,NKX2-1,minus,7080,NK2 homeobox 1
NC_000014.9,36519278,36523016,NKX2-1-AS1,plus,100506237,NKX2-1 antisense RNA 1
NC_000014.9,36524689,36572246,LOC105370453,plus,105370453,uncharacterized LOC105370453
NC_000014.9,36533827,36534353,PHKBP2,minus,5259,phosphorylase kinase regulatory subunit beta pseudogene 2
NC_000014.9,36577403,36578035,RPL29P3,minus,729042,ribosomal protein L29 pseudogene 3
NC_000014.9,36580004,36582614,NKX2-8,minus,26257,NK2 homeobox 8
NC_000014.9,36593908,36594147,RN7SKP257,minus,106479210,RN7SK pseudogene 257
NC_000014.9,36653792,36658749,LOC105370455,minus,105370455,uncharacterized LOC105370455
NC_000014.9,36657568,36679362,PAX9,plus,5083,paired box 9
NC_000014.9,36677921,37172606,SLC25A21,minus,89874,solute carrier family 25 member 21
NC_000014.9,36848942,36852305,LOC107984668,plus,107984668,uncharacterized LOC107984668
NC_000014.9,36952309,36952391,MIR4503,minus,100616280,microRNA 4503
NC_000014.9,37172026,37173794,SLC25A21-AS1,plus,100129794,SLC25A21 antisense RNA 1
NC_000014.9,37187219,37187314,RNU6-273P,plus,106480566,"RNA, U6 small nuclear 273, pseudogene"
NC_000014.9,37197937,37552361,MIPOL1,plus,145282,mirror-image polydactyly 1
NC_000014.9,37384432,37388850,LOC107984702,minus,107984702,uncharacterized LOC107984702
NC_000014.9,37434469,37434573,RNU6-886P,minus,106479958,"RNA, U6 small nuclear 886, pseudogene"
NC_000014.9,37589552,37595249,FOXA1,minus,3169,forkhead box A1
NC_000014.9,37595629,37842717,TTC6,plus,319089,tetratricopeptide repeat domain 6
NC_000014.9,37827798,37827904,RNU6-1277P,minus,106480123,"RNA, U6 small nuclear 1277, pseudogene"
NC_000014.9,37896060,37902124,LINC00517,minus,400208,long intergenic non-protein coding RNA 517
NC_000014.9,38003111,38039615,LOC105370456,minus,105370456,uncharacterized LOC105370456
NC_000014.9,38207215,38209287,LOC124903303,minus,124903303,uncharacterized LOC124903303
NC_000014.9,38207904,38213067,SSTR1,plus,6751,somatostatin receptor 1
NC_000014.9,38254000,38256093,CLEC14A,minus,161198,C-type lectin domain containing 14A
NC_000014.9,38256045,38311930,LOC112268136,plus,112268136,uncharacterized LOC112268136
NC_000014.9,38371218,38386634,LOC124903304,plus,124903304,uncharacterized LOC124903304
NC_000014.9,38605265,38606101,LOC100422334,plus,100422334,general transcription factor IIH subunit 3 pseudogene
NC_000014.9,38726964,38728761,KRT8P1,plus,338017,keratin 8 pseudogene 1
NC_000014.9,38749339,38916882,LINC00639,minus,283547,long intergenic non-protein coding RNA 639
NC_000014.9,38878730,38919201,LOC105370457,plus,105370457,uncharacterized LOC105370457
NC_000014.9,38951673,38973826,LOC102723516,plus,102723516,uncharacterized LOC102723516
NC_000014.9,38973528,38974030,RIPPLY3P1,minus,100421053,RIPPLY3 pseudogene 1
NC_000014.9,39031919,39103235,SEC23A,minus,10484,"SEC23 homolog A, COPII coat complex component"
NC_000014.9,39103140,39103812,SEC23A-AS1,plus,105370458,SEC23A antisense RNA 1
NC_000014.9,39108195,39108928,PPIAP4,plus,122552,peptidylprolyl isomerase A pseudogene 4
NC_000014.9,39109823,39114829,LOC105370459,minus,105370459,uncharacterized LOC105370459
NC_000014.9,39114323,39136973,GEMIN2,plus,8487,gem nuclear organelle associated protein 2
NC_000014.9,39147814,39170333,TRAPPC6B,minus,122553,trafficking protein particle complex subunit 6B
NC_000014.9,39157122,39157916,RPL7AP2,plus,652978,ribosomal protein L7a pseudogene 2
NC_000014.9,39174875,39175880,PNN-AS1,minus,123466206,PNN antisense RNA 1
NC_000014.9,39175254,39183220,PNN,plus,5411,"pinin, desmosome associated protein"
NC_000014.9,39199871,39212740,LOC100313942,plus,100313942,transmembrane protein 92 pseudogene
NC_000014.9,39215064,39217159,YTHDF2P1,plus,400209,YTH domain family member 2 pseudogene 1
NC_000014.9,39233915,39388522,MIA2,plus,4253,MIA SH3 domain ER export factor 2
NC_000014.9,39265703,39267061,MIA2-AS1,minus,100288846,MIA2 antisense RNA 1
NC_000014.9,39370279,39370756,GLRX5P3,minus,118568802,GLRX5 pseudogene 3
NC_000014.9,39384517,39387128,COILP1,minus,317784,coilin pseudogene 1
NC_000014.9,39397684,39432433,FBXO33,minus,254170,F-box protein 33
NC_000014.9,39432349,39865998,LOC105370461,plus,105370461,uncharacterized LOC105370461
NC_000014.9,39474840,39513918,LOC105370460,plus,105370460,uncharacterized LOC105370460
NC_000014.9,39483517,39493518,LOC112267899,plus,112267899,uncharacterized LOC112267899
NC_000014.9,40217829,40265317,LOC105370464,plus,105370464,uncharacterized LOC105370464
NC_000014.9,40231007,40348577,LOC105370463,minus,105370463,uncharacterized LOC105370463
NC_000014.9,40318362,40390514,LOC105370462,plus,105370462,uncharacterized LOC105370462
NC_000014.9,40399166,40445475,LOC105370465,plus,105370465,uncharacterized LOC105370465
NC_000014.9,40576121,40629962,LOC105370466,minus,105370466,uncharacterized LOC105370466
NC_000014.9,40699225,40886077,LOC105370467,plus,105370467,uncharacterized LOC105370467
NC_000014.9,40954711,41141048,LINC02315,plus,644919,long intergenic non-protein coding RNA 2315
NC_000014.9,41296410,41298686,LOC100533628,plus,100533628,WD repeat domain 75 pseudogene
NC_000014.9,41583645,41593338,LRFN5-DT,minus,105370469,LRFN5 divergent transcript
NC_000014.9,41594462,41594591,LOC124900349,plus,124900349,small nucleolar RNA SNORA31
NC_000014.9,41606876,41904549,LRFN5,plus,145581,leucine rich repeat and fibronectin type III domain containing 5
NC_000014.9,41742551,41743452,FKBP1BP1,plus,107984636,FKBP prolyl isomerase 1B pseudogene 1
NC_000014.9,41911605,41936455,LOC124903305,plus,124903305,uncharacterized LOC124903305
NC_000014.9,42105878,42106177,OR10V7P,minus,403225,olfactory receptor family 10 subfamily V member 7 pseudogene
NC_000014.9,42608868,42609565,LOC100420765,plus,100420765,leucine rich pentatricopeptide repeat containing pseudogene
NC_000014.9,42807117,42808021,YWHAQP1,minus,319121,YWHAQ pseudogene 1
NC_000014.9,43026394,43027066,LOC124903306,plus,124903306,uncharacterized LOC124903306
NC_000014.9,43274968,43275849,TUBBP3,plus,326106,tubulin beta pseudogene 3
NC_000014.9,43300268,43300909,HNRNPUP1,plus,319134,heterogeneous nuclear ribonucleoprotein U pseudogene 1
NC_000014.9,43308645,43316986,LOC105370470,plus,105370470,uncharacterized LOC105370470
NC_000014.9,43316986,43335865,LOC124903307,plus,124903307,uncharacterized LOC124903307
NC_000014.9,43540643,43541627,KRT8P2,minus,390472,keratin 8 pseudogene 2
NC_000014.9,43595179,43596122,ARHGAP16P,plus,319102,"Rho GTPase activating protein 16, pseudogene"
NC_000014.9,43990532,44386061,LINC02307,minus,105370471,long intergenic non-protein coding RNA 2307
NC_000014.9,44077336,44077882,EIF4BP1,minus,319118,eukaryotic translation initiation factor 4B pseudogene 1
NC_000014.9,44119418,44120869,LOC645086,minus,645086,chromosome 11 open reading frame 58 pseudogene
NC_000014.9,44290600,44291773,YWHAZP1,minus,319120,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 1
NC_000014.9,44392531,44481886,LINC02277,minus,107984027,long intergenic non-protein coding RNA 2277
NC_000014.9,44504149,44507283,FSCB,minus,84075,fibrous sheath CABYR binding protein
NC_000014.9,44507409,44538513,LOC105370473,plus,105370473,uncharacterized LOC105370473
NC_000014.9,44566913,44566998,LOC124903432,minus,124903432,uncharacterized LOC124903432
NC_000014.9,44586819,44595734,LOC105370472,minus,105370472,uncharacterized LOC105370472
NC_000014.9,44763157,44799126,LINC02302,minus,101927351,long intergenic non-protein coding RNA 2302
NC_000014.9,44859958,44866240,DOCK11P1,minus,100132537,dedicator of cytokinesis 11 pseudogene 1
NC_000014.9,44886839,44887803,LOC401770,minus,401770,DET1 and DDB1 associated 1 pseudogene
NC_000014.9,44888453,44889053,RRAGAP1,minus,100462776,Ras related GTP binding A pseudogene 1
NC_000014.9,44897275,44907257,C14orf28,plus,122525,chromosome 14 open reading frame 28
NC_000014.9,44898908,44911917,LOC101927418,minus,101927418,uncharacterized LOC101927418
NC_000014.9,44924324,44961947,KLHL28,minus,54813,kelch like family member 28
NC_000014.9,44962190,45074431,TOGARAM1,plus,23116,TOG array regulator of axonemal microtubules 1
NC_000014.9,45083048,45084026,PRPF39-DT,minus,105370474,PRPF39 divergent transcript
NC_000014.9,45084116,45116282,PRPF39,plus,55015,pre-mRNA processing factor 39
NC_000014.9,45088243,45088308,LOC124903416,plus,124903416,small nucleolar RNA SNORD58
NC_000014.9,45110875,45110975,SNORD127,plus,100113389,"small nucleolar RNA, C/D box 127"
NC_000014.9,45115599,45134481,FKBP3,minus,2287,FKBP prolyl isomerase 3
NC_000014.9,45135930,45200890,FANCM,plus,57697,FA complementation group M
NC_000014.9,45203190,45253202,MIS18BP1,minus,55320,MIS18 binding protein 1
NC_000014.9,45253291,45269709,LOC107984674,plus,107984674,uncharacterized LOC107984674
NC_000014.9,45274359,45274477,RNU6-552P,minus,106481356,"RNA, U6 small nuclear 552, pseudogene"
NC_000014.9,45289930,45290481,DNAJC19P9,plus,644589,DnaJ heat shock protein family (Hsp40) member C19 pseudogene 9
NC_000014.9,45366149,45389286,LOC105370475,plus,105370475,uncharacterized LOC105370475
NC_000014.9,45403353,45569847,LOC105370476,plus,105370476,uncharacterized LOC105370476
NC_000014.9,45509251,45516994,LOC124903308,plus,124903308,uncharacterized LOC124903308
NC_000014.9,45688993,45696980,LOC107984644,plus,107984644,uncharacterized LOC107984644
NC_000014.9,45706258,45715602,LINC02303,minus,105370479,long intergenic non-protein coding RNA 2303
NC_000014.9,45743633,45774009,LOC105370478,plus,105370478,uncharacterized LOC105370478
NC_000014.9,45855391,45857042,LOC105378177,plus,105378177,uncharacterized LOC105378177
NC_000014.9,46064159,46501903,LINC00871,plus,100506412,long intergenic non-protein coding RNA 871
NC_000014.9,46487021,46585653,LOC124903309,minus,124903309,uncharacterized LOC124903309
NC_000014.9,46578519,46582813,LOC105370480,plus,105370480,uncharacterized LOC105370480
NC_000014.9,46595624,46660349,LOC105370481,minus,105370481,uncharacterized LOC105370481
NC_000014.9,46651010,46651781,RPL10L,minus,140801,ribosomal protein L10 like
NC_000014.9,46839623,47675605,MDGA2,minus,161357,MAM domain containing glycosylphosphatidylinositol anchor 2
NC_000014.9,46996379,46997805,RPA2P1,plus,326628,replication protein A2 pseudogene 1
NC_000014.9,47200549,47201126,RPL13AP2,minus,326278,ribosomal protein L13a pseudogene 2
NC_000014.9,47444071,47444524,RPS15AP3,minus,326317,ribosomal protein S15a pseudogene 3
NC_000014.9,47760995,47761104,MIR548Y,minus,100500919,microRNA 548y
NC_000014.9,47764953,47795014,LINC00648,minus,100506433,long intergenic non-protein coding RNA 648
NC_000014.9,47794443,47795754,LOC100420098,plus,100420098,kinesin family member 20B pseudogene
NC_000014.9,48045481,48046219,LOC100418768,plus,100418768,ataxin 3 pseudogene
NC_000014.9,48194123,48228216,LOC101927483,plus,101927483,uncharacterized LOC101927483
NC_000014.9,48233527,48253174,LOC105370482,minus,105370482,uncharacterized LOC105370482
NC_000014.9,48262432,48268080,LOC124903310,minus,124903310,uncharacterized LOC124903310
NC_000014.9,48341226,48341332,RNU6-297P,minus,106479699,"RNA, U6 small nuclear 297, pseudogene"
NC_000014.9,48379105,48385348,LOC124903311,minus,124903311,uncharacterized LOC124903311
NC_000014.9,48393999,49288023,LOC105378178,minus,105378178,uncharacterized LOC105378178
NC_000014.9,48398309,48399375,LOC100422641,plus,100422641,"STT3A, subunit of the oligosaccharyltransferase complex (catalytic) pseudogene"
NC_000014.9,48489897,48490467,RPL18P1,plus,326291,ribosomal protein L18 pseudogene 1
NC_000014.9,49373912,49374534,ATP5MC2P2,plus,319119,ATP5MC2 pseudogene 2
NC_000014.9,49521098,49550651,LOC107984701,minus,107984701,uncharacterized LOC107984701
NC_000014.9,49552633,49552748,RNA5SP384,plus,100873639,"RNA, 5S ribosomal pseudogene 384"
NC_000014.9,49570988,49598710,RPS29,minus,6235,ribosomal protein S29
NC_000014.9,49577355,49577842,RPL32P29,minus,729215,ribosomal protein L32 pseudogene 29
NC_000014.9,49586580,49586878,RN7SL1,plus,6029,RNA component of signal recognition particle 7SL1
NC_000014.9,49598940,49614672,LRR1,plus,122769,leucine rich repeat protein 1
NC_000014.9,49599673,49600913,RHOQP1,plus,319093,ras homolog family member Q pseudogene 1
NC_000014.9,49618530,49620626,RPL36AL,minus,6166,ribosomal protein L36a like
NC_000014.9,49620799,49623481,MGAT2,plus,4247,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
NC_000014.9,49625174,49635244,DNAAF2,minus,55172,dynein axonemal assembly factor 2
NC_000014.9,49643555,49688214,POLE2,minus,5427,"DNA polymerase epsilon 2, accessory subunit"
NC_000014.9,49676613,49678509,STK16P1,plus,326107,serine/threonine kinase 16 pseudogene 1
NC_000014.9,49684544,49684665,RNU6ATAC30P,plus,106481868,"RNA, U6atac small nuclear 30, pseudogene"
NC_000014.9,49693120,49753150,KLHDC1,plus,122773,kelch domain containing 1
NC_000014.9,49768153,49786385,KLHDC2,plus,23588,kelch domain containing 2
NC_000014.9,49782083,49852788,NEMF,minus,9147,nuclear export mediator factor
NC_000014.9,49839725,49839827,RNU6-539P,plus,106481351,"RNA, U6 small nuclear 539, pseudogene"
NC_000014.9,49853616,49853914,RN7SL3,minus,378707,RNA component of signal recognition particle 7SL3
NC_000014.9,49859894,49868170,LOC105378179,minus,105378179,uncharacterized LOC105378179
NC_000014.9,49862551,49862849,RN7SL2,minus,378706,RNA component of signal recognition particle 7SL2
NC_000014.9,49893082,49897054,ARF6,plus,382,ADP ribosylation factor 6
NC_000014.9,49901850,49901950,RNU6-189P,minus,106479650,"RNA, U6 small nuclear 189, pseudogene"
NC_000014.9,49919861,49963032,LOC100506446,minus,100506446,uncharacterized LOC100506446
NC_000014.9,49966399,49966511,MIR6076,plus,102464828,microRNA 6076
NC_000014.9,49971639,49991513,LOC105370485,plus,105370485,uncharacterized LOC105370485
NC_000014.9,49981669,50007520,LINC01588,minus,283551,long intergenic non-protein coding RNA 1588
NC_000014.9,50007313,50105043,LINC01599,minus,196913,long intergenic non-protein coding RNA 1599
NC_000014.9,50050289,50051686,PDLIM1P1,plus,326616,PDZ and LIM domain 1 pseudogene 1
NC_000014.9,50053236,50053597,RPS15AP2,plus,326316,ribosomal protein S15a pseudogene 2
NC_000014.9,50068568,50068828,RN7SKP193,plus,106479181,RN7SK pseudogene 193
NC_000014.9,50102716,50116572,VCPKMT,minus,79609,valosin containing protein lysine methyltransferase
NC_000014.9,50117130,50231882,SOS2,minus,6655,SOS Ras/Rho guanine nucleotide exchange factor 2
NC_000014.9,50242434,50312229,L2HGDH,minus,79944,L-2-hydroxyglutarate dehydrogenase
NC_000014.9,50299855,50299946,MIR4504,minus,100616261,microRNA 4504
NC_000014.9,50311516,50327957,DMAC2L,plus,27109,distal membrane arm assembly component 2 like
NC_000014.9,50326265,50397298,CDKL1,minus,8814,cyclin dependent kinase like 1
NC_000014.9,50418521,50561126,MAP4K5,minus,11183,mitogen-activated protein kinase kinase kinase kinase 5
NC_000014.9,50471769,50472438,LOC100419913,plus,100419913,zinc finger protein 678 pseudogene
NC_000014.9,50512272,50519569,LOC124903312,minus,124903312,uncharacterized LOC124903312
NC_000014.9,50533082,50633068,ATL1,plus,51062,atlastin GTPase 1
NC_000014.9,50571774,50572173,SNRPGP1,minus,326272,small nuclear ribonucleoprotein polypeptide G pseudogene 1
NC_000014.9,50633580,50668306,SAV1,minus,60485,salvador family WW domain containing protein 1
NC_000014.9,50637691,50637981,RN7SL452P,minus,106479387,"RNA, 7SL, cytoplasmic 452, pseudogene"
NC_000014.9,50703817,50705542,ZFP64P1,minus,319123,ZFP64 zinc finger protein pseudogene 1
NC_000014.9,50719763,50831503,NIN,minus,51199,ninein
NC_000014.9,50743464,50746076,LOC124903313,plus,124903313,uncharacterized LOC124903313
NC_000014.9,50821797,50823509,LOC105370489,plus,105370489,uncharacterized LOC105370489
NC_000014.9,50844625,50844712,LOC124903423,plus,124903423,small nucleolar RNA U83B
NC_000014.9,50872053,50904970,ABHD12B,plus,145447,abhydrolase domain containing 12B
NC_000014.9,50905217,50944483,PYGL,minus,5836,glycogen phosphorylase L
NC_000014.9,50917657,50917851,MRPL57P9,plus,359733,mitochondrial ribosomal protein L57 pseudogene 9
NC_000014.9,50940801,50942590,LOC124903314,minus,124903314,uncharacterized LOC124903314
NC_000014.9,50946290,50962327,LOC400212,minus,400212,uncharacterized LOC400212
NC_000014.9,50975266,51095105,TRIM9,minus,114088,tripartite motif containing 9
NC_000014.9,51240247,51257655,TMX1,plus,81542,thioredoxin related transmembrane protein 1
NC_000014.9,51244090,51244224,LOC124900346,plus,124900346,small nucleolar RNA SNORA70
NC_000014.9,51287431,51296502,LOC124903315,plus,124903315,uncharacterized LOC124903315
NC_000014.9,51304311,51328385,LINC00519,minus,161342,long intergenic non-protein coding RNA 519
NC_000014.9,51333393,51365557,LINC00640,plus,283553,long intergenic non-protein coding RNA 640
NC_000014.9,51333399,51340112,LOC124900595,minus,124900595,uncharacterized LOC124900595
NC_000014.9,51340117,51348521,LOC105370495,minus,105370495,uncharacterized LOC105370495
NC_000014.9,51392129,51397135,LINC02310,minus,105370496,long intergenic non-protein coding RNA 2310
NC_000014.9,51396431,51730727,FRMD6,plus,122786,FERM domain containing 6
NC_000014.9,51436150,51439313,SETP2,plus,326277,SET pseudogene 2
NC_000014.9,51454512,51599952,FRMD6-AS2,minus,100874185,FRMD6 antisense RNA 2
NC_000014.9,51522864,51522967,RNU6-1291P,plus,106481588,"RNA, U6 small nuclear 1291, pseudogene"
NC_000014.9,51604839,51604900,LOC124903415,minus,124903415,uncharacterized LOC124903415
NC_000014.9,51649516,51651744,FRMD6-AS1,minus,145438,FRMD6 antisense RNA 1
NC_000014.9,51692752,51692861,RNA5SP385,plus,100873640,"RNA, 5S ribosomal pseudogene 385"
NC_000014.9,51724103,51724208,RNU6-301P,plus,106481274,"RNA, U6 small nuclear 301, pseudogene"
NC_000014.9,51756991,51757986,OR7E105P,plus,81116,olfactory receptor family 7 subfamily E member 105 pseudogene
NC_000014.9,51763048,51764074,OR7E106P,minus,81115,olfactory receptor family 7 subfamily E member 106 pseudogene
NC_000014.9,51765816,51825019,LOC101927598,plus,101927598,uncharacterized LOC101927598
NC_000014.9,51771788,51772096,OR7E159P,minus,403299,olfactory receptor family 7 subfamily E member 159 pseudogene
NC_000014.9,51826174,51969795,GNG2,plus,54331,G protein subunit gamma 2
NC_000014.9,51916145,51918571,LOC102723604,minus,102723604,uncharacterized LOC102723604
NC_000014.9,51982526,51990584,LOC105370497,minus,105370497,uncharacterized LOC105370497
NC_000014.9,51989546,52010694,RTRAF,plus,51637,"RNA transcription, translation and transport factor"
NC_000014.9,52004809,52069059,NID2,minus,22795,nidogen 2
NC_000014.9,52069236,52074147,LOC105378180,plus,105378180,uncharacterized LOC105378180
NC_000014.9,52111119,52125497,LINC02319,minus,105370498,long intergenic non-protein coding RNA 2319
NC_000014.9,52117601,52118174,COX5AP2,plus,319087,cytochrome c oxidase subunit 5A pseudogene 2
NC_000014.9,52267698,52280914,PTGDR,plus,5729,prostaglandin D2 receptor
NC_000014.9,52286768,52289434,LOC100131689,plus,100131689,pumilio domain-containing protein KIAA0020-like
NC_000014.9,52314312,52328598,PTGER2,plus,5732,prostaglandin E receptor 2
NC_000014.9,52430596,52552505,TXNDC16,minus,57544,thioredoxin domain containing 16
NC_000014.9,52552836,52637713,GPR137C,plus,283554,G protein-coupled receptor 137C
NC_000014.9,52639915,52695558,ERO1A,minus,30001,endoplasmic reticulum oxidoreductase 1 alpha
NC_000014.9,52707200,52728590,PSMC6,plus,5706,"proteasome 26S subunit, ATPase 6"
NC_000014.9,52730166,52774989,STYX,plus,6815,serine/threonine/tyrosine interacting protein
NC_000014.9,52775193,52791607,GNPNAT1,minus,64841,glucosamine-phosphate N-acetyltransferase 1
NC_000014.9,52791788,52930234,LOC105370500,plus,105370500,uncharacterized LOC105370500
NC_000014.9,52798674,52799090,LOC100288978,minus,100288978,COP9 signalosome subunit 9 pseudogene
NC_000014.9,52857273,52951050,FERMT2,minus,10979,FERM domain containing kindlin 2
NC_000014.9,53011929,53012401,NDUFB3P3,plus,93996,NADH:ubiquinone oxidoreductase subunit B3 pseudogene 3
NC_000014.9,53036755,53153323,DDHD1,minus,80821,DDHD domain containing 1
NC_000014.9,53153354,53157528,DDHD1-DT,plus,101927620,DDHD1 divergent transcript
NC_000014.9,53169014,53242470,LOC105370502,plus,105370502,uncharacterized LOC105370502
NC_000014.9,53320652,53722793,LOC105370504,plus,105370504,uncharacterized LOC105370504
